vehicles_N,vehicles_S,vehicles_E,vehicles_W,ped_N,ped_S,ped_E,ped_W,emg_N,emg_S,emg_E,emg_W,green_N,green_S,green_E,green_W
160,64,8,62,2,1,0,2,2,3,3,1,289.0,113.7,11.4,113.60000000000001
67,66,35,47,1,2,2,2,3,0,2,3,119.10000000000001,121.8,64.0,84.60000000000001
60,6,6,96,3,2,3,2,0,1,1,1,112.5,12.8,14.3,174.8
168,99,21,47,1,3,2,1,0,1,2,0,303.90000000000003,181.70000000000002,38.800000000000004,86.10000000000001
65,125,21,127,1,1,1,3,2,0,2,0,116.5,226.5,37.300000000000004,233.1
1,2,50,8,2,2,0,1,3,2,3,0,1.7999999999999998,4.6,87.0,15.9
63,90,64,3,1,0,0,3,0,0,3,3,114.9,162.0,112.2,6.9
2,57,7,43,1,0,0,2,2,1,3,2,3.0999999999999996,101.60000000000001,9.6,78.4
57,7,35,55,2,1,3,0,1,2,0,1,104.60000000000001,12.1,67.5,98.0
37,54,65,22,0,0,2,0,0,2,3,0,66.60000000000001,95.2,117.0,39.6
165,85,69,43,2,0,3,1,3,3,0,1,297.0,150.0,128.7,77.9
24,39,122,84,3,3,0,1,2,0,1,1,45.7,74.7,218.6,151.70000000000002
70,9,45,194,2,1,0,2,1,0,3,3,128.0,17.7,78.0,349.2
29,35,107,7,1,3,1,3,0,1,0,2,53.7,66.5,194.1,15.100000000000001
55,39,40,55,3,0,3,2,0,2,1,0,103.5,68.2,75.5,102.0
60,5,134,5,2,2,0,3,2,3,0,1,109.0,9.0,241.20000000000002,12.5
5,58,164,17,0,3,2,3,0,0,2,2,9.0,108.9,296.2,33.1
5,60,6,23,2,2,0,3,1,2,0,2,11.0,109.0,10.8,43.9
31,25,69,181,1,1,2,3,0,1,0,1,57.300000000000004,45.5,127.2,329.3
61,31,60,85,0,1,2,0,3,0,1,1,106.8,57.300000000000004,110.0,152.0
188,89,45,46,1,3,3,2,1,0,0,0,338.90000000000003,164.70000000000002,85.5,85.8
128,188,3,161,1,1,1,1,2,2,0,1,229.9,337.90000000000003,6.9,290.3
149,33,39,69,2,2,1,2,1,2,1,1,270.2,60.4,70.7,126.2
20,46,51,69,1,0,0,3,3,3,3,3,34.5,79.8,88.8,125.69999999999999
56,73,173,139,3,3,3,0,3,3,3,3,102.3,132.9,312.90000000000003,247.20000000000002
199,25,12,35,3,3,2,0,2,1,0,1,360.7,48.5,24.6,62.0
157,176,145,7,2,0,1,0,1,0,0,2,284.6,316.8,262.5,10.6
42,14,51,12,0,1,0,2,2,1,3,3,73.60000000000001,25.7,88.8,21.6
47,53,43,163,1,1,1,2,3,0,2,0,83.10000000000001,96.9,76.9,296.40000000000003
59,195,24,22,1,1,0,3,0,2,1,1,107.7,350.5,42.2,43.1
37,67,8,33,3,2,2,0,1,1,1,3,70.10000000000001,122.60000000000001,16.4,56.4
13,5,37,37,2,0,2,3,3,1,0,3,23.400000000000002,8.0,69.60000000000001,68.10000000000001
7,22,19,47,0,1,3,1,3,1,1,1,9.6,40.1,37.7,85.10000000000001
125,28,65,37,2,1,0,1,3,3,2,3,225.0,48.9,115.0,65.10000000000001
117,44,46,63,0,3,3,2,3,3,1,1,207.6,80.7,86.3,115.4
45,39,15,46,3,3,1,0,0,1,0,1,85.5,73.7,28.5,81.8
69,18,11,17,3,2,1,1,1,2,3,1,127.69999999999999,33.4,18.3,31.1
54,194,49,42,0,1,1,1,1,3,1,2,96.2,347.7,88.7,75.10000000000001
36,37,66,44,3,0,2,3,3,3,0,0,66.3,63.60000000000001,121.8,83.7
9,20,60,16,0,3,0,1,0,1,3,0,16.2,39.5,105.0,30.3
40,66,5,10,1,1,3,1,0,1,1,2,73.5,119.3,12.5,17.5
66,43,44,12,2,0,3,0,2,1,0,2,119.8,76.4,83.7,19.6
158,1,70,57,0,0,0,3,3,0,3,2,281.40000000000003,1.8,123.0,105.10000000000001
26,54,163,18,2,1,3,0,2,3,3,2,47.800000000000004,95.7,294.90000000000003,30.4
69,59,2,37,0,2,2,1,3,2,0,0,121.2,107.2,6.6,68.10000000000001
10,66,24,63,3,0,2,0,1,0,2,2,21.5,118.8,44.2,111.4
102,195,29,57,3,2,0,1,2,3,3,0,186.1,351.0,49.2,104.10000000000001
121,25,18,49,0,0,0,3,2,1,0,3,215.8,44.0,32.4,89.7
84,65,59,53,3,1,2,0,1,3,3,3,154.70000000000002,115.5,106.2,92.4
41,110,58,51,2,2,1,0,3,2,2,2,73.8,199.0,103.9,89.8
13,63,184,5,2,3,1,1,0,0,0,1,26.400000000000002,117.9,332.7,9.5
61,18,46,152,1,2,1,1,2,0,2,3,109.3,35.4,82.3,272.1
74,20,29,70,1,2,3,1,0,2,3,1,134.70000000000002,37.0,53.7,126.5
151,157,4,176,3,0,0,2,3,3,1,0,273.3,279.6,6.2,319.8
22,181,36,24,3,0,0,1,1,1,1,3,43.1,324.8,63.8,41.7
21,119,8,0,3,3,2,2,3,3,2,0,39.300000000000004,215.70000000000002,15.399999999999999,0.0
45,50,4,16,3,0,3,1,2,2,1,2,83.5,88.0,10.7,28.3
70,68,154,10,0,0,3,2,1,2,3,0,125.0,120.4,278.7,21.0
17,25,87,61,1,1,3,3,2,3,3,3,30.1,43.5,158.1,111.3
49,52,3,69,3,1,1,1,3,0,1,2,89.7,95.10000000000001,5.9,123.7
37,62,27,16,0,2,1,0,0,2,2,0,66.60000000000001,112.60000000000001,48.1,28.8
64,151,16,48,1,2,0,1,3,3,2,2,113.7,271.8,26.8,85.9
23,2,56,68,3,2,2,1,3,1,2,0,42.9,5.6,101.8,123.9
31,16,22,65,3,0,0,3,0,1,1,0,60.300000000000004,27.8,38.6,121.5
61,28,0,65,1,3,2,3,1,0,3,1,110.3,54.9,0.0,120.5
6,1,54,9,1,0,2,1,0,1,3,3,12.3,0.8,97.2,14.7
55,10,56,2,2,0,1,0,1,3,0,0,101.0,15.0,102.3,3.6
53,46,62,112,1,1,0,0,0,2,1,1,96.9,82.3,110.60000000000001,200.6
34,21,67,42,1,0,1,3,2,3,2,1,60.7,34.800000000000004,120.10000000000001,79.10000000000001
60,32,53,8,2,3,3,0,0,3,1,3,111.0,59.1,98.9,11.4
34,18,54,43,0,2,1,3,0,0,1,3,61.2,35.4,97.7,78.9
22,31,8,85,1,2,3,3,3,0,0,0,38.1,58.800000000000004,18.9,157.5
72,56,19,16,2,0,3,0,1,2,2,1,131.6,98.8,36.7,27.8
18,57,161,37,1,0,3,2,1,0,1,2,32.9,102.60000000000001,293.3,67.60000000000001
139,135,69,18,3,2,2,1,3,3,2,0,251.70000000000002,243.0,125.2,33.9
18,20,6,52,2,0,0,1,3,3,1,0,32.4,33.0,9.8,95.10000000000001
42,49,17,35,0,3,3,2,1,3,1,2,74.60000000000001,89.7,34.1,64.0
52,10,196,30,2,1,1,1,3,2,1,1,93.60000000000001,17.5,353.3,54.5
55,188,65,172,2,2,3,0,0,0,1,3,102.0,341.40000000000003,120.5,306.6
19,1,55,24,2,1,1,0,3,0,3,3,34.2,3.3,97.5,40.2
4,58,110,58,0,1,3,1,3,2,2,1,4.2,103.9,200.5,104.9
194,36,54,32,0,0,2,1,3,0,2,2,346.2,64.8,98.2,57.1
19,49,39,23,3,0,3,3,2,3,2,0,36.7,85.2,72.7,45.9
7,57,19,67,0,2,0,0,2,1,0,1,10.6,104.60000000000001,34.2,119.60000000000001
62,57,64,28,0,2,1,2,2,1,2,3,109.60000000000001,104.60000000000001,114.7,50.4
67,58,53,70,1,1,2,2,0,1,1,3,122.10000000000001,104.9,97.4,126.0
33,43,2,69,1,3,1,0,3,2,3,2,57.9,79.9,2.0999999999999996,122.2
39,66,136,145,2,2,1,3,3,1,1,3,70.2,120.8,245.3,262.5
50,175,45,8,2,3,0,2,2,2,0,1,91.0,317.5,81.0,16.4
117,51,86,33,0,1,2,1,1,0,1,2,209.6,93.3,156.8,58.9
37,142,36,15,2,0,0,1,1,2,1,3,68.60000000000001,253.6,63.8,25.5
37,2,27,11,3,2,2,0,3,0,0,1,68.10000000000001,6.6,51.6,18.8
130,23,50,21,3,0,1,2,3,3,0,2,235.5,38.4,91.5,38.800000000000004
71,7,39,37,0,3,0,0,2,3,0,3,125.8,14.100000000000001,70.2,63.60000000000001
50,164,17,7,3,3,2,0,3,1,2,1,91.5,298.7,31.6,11.6
54,49,2,180,1,3,2,0,2,3,2,0,96.7,89.7,4.6,324.0
9,40,160,48,3,1,3,2,2,3,3,0,18.7,70.5,289.5,89.4
50,9,25,59,0,2,0,0,1,3,1,0,89.0,16.2,44.0,106.2
1,24,125,32,3,1,0,1,0,0,1,2,6.3,44.7,224.0,57.1
34,59,177,45,0,0,1,2,0,2,0,3,61.2,104.2,320.1,81.0
18,70,46,123,1,2,0,0,0,3,2,3,33.9,126.0,80.8,218.4
4,25,37,39,3,1,3,3,0,3,3,2,11.7,43.5,68.10000000000001,72.7
197,41,180,5,1,2,3,3,1,1,1,1,355.1,75.8,327.5,12.5
126,12,111,25,2,1,2,2,0,1,2,3,229.8,22.1,200.8,45.0
15,153,39,34,3,1,1,3,2,3,3,0,29.5,273.90000000000003,68.7,65.7
17,68,22,31,0,2,0,2,0,1,3,2,30.6,124.4,36.6,56.800000000000004
69,144,47,147,0,2,3,3,1,1,0,1,123.2,261.2,89.10000000000001,268.1
23,52,19,54,1,0,2,2,1,3,2,3,41.9,90.60000000000001,35.2,97.2
44,1,80,47,0,0,3,0,1,3,3,3,78.2,0.0,145.5,81.60000000000001
100,53,48,62,1,2,3,2,0,0,2,1,181.5,98.4,88.9,113.60000000000001
22,49,34,158,1,1,2,1,0,1,3,0,41.1,88.7,61.2,285.90000000000003
47,62,11,21,2,1,2,1,1,0,2,2,86.60000000000001,113.10000000000001,20.8,37.300000000000004
18,69,44,64,0,0,3,0,0,2,3,2,32.4,122.2,80.7,113.2
2,49,195,21,3,2,0,1,2,0,2,0,6.1,91.2,349.0,39.300000000000004
56,45,62,128,3,3,1,2,2,0,3,1,103.3,85.5,110.10000000000001,232.4
58,39,40,149,3,1,0,2,1,3,0,0,107.9,68.7,72.0,271.2
45,16,52,58,2,3,3,3,0,1,3,3,84.0,32.3,95.10000000000001,105.9
9,37,34,31,3,0,0,3,3,2,0,2,17.7,64.60000000000001,61.2,58.300000000000004
176,94,55,27,1,2,0,0,0,1,0,0,318.3,171.20000000000002,99.0,48.6
43,25,6,23,0,3,0,0,0,1,3,1,77.4,48.5,7.800000000000001,40.4
31,23,63,3,3,3,1,2,0,3,1,2,60.300000000000004,42.9,113.9,6.4
64,39,56,66,2,1,0,2,2,3,3,2,116.2,68.7,97.8,119.8
19,50,23,39,2,1,1,3,3,3,0,3,34.2,88.5,42.9,71.7
181,0,49,21,2,3,2,0,3,0,3,3,325.8,0.0,88.2,34.800000000000004
107,20,30,41,1,1,3,2,2,2,1,0,192.1,35.5,57.5,76.8
127,39,96,102,0,1,2,3,3,0,1,2,225.6,71.7,174.8,186.1
121,20,34,34,1,0,1,0,1,2,1,3,218.3,34.0,61.7,58.2
54,61,27,65,2,0,3,1,2,0,1,3,98.2,109.8,52.1,115.5
60,33,34,54,1,3,1,2,2,0,3,2,107.5,63.9,59.7,98.2
48,58,50,151,3,0,1,2,2,2,3,2,88.9,102.4,88.5,272.8
52,53,67,41,2,3,3,0,1,2,0,3,95.60000000000001,97.9,125.10000000000001,70.8
59,19,14,4,0,0,1,0,1,3,1,1,105.2,31.200000000000003,25.7,6.2
52,101,3,41,2,2,2,0,0,1,1,3,96.60000000000001,183.8,7.4,70.8
110,101,185,69,1,3,3,2,3,2,3,1,196.5,184.3,334.5,126.2
44,101,53,10,3,0,1,2,3,0,0,1,80.7,181.8,96.9,20.0
42,38,0,46,2,2,1,2,0,2,1,1,78.60000000000001,69.4,0.0,84.8
192,38,24,68,2,1,2,2,0,2,1,0,348.6,67.9,45.2,125.4
4,48,39,38,1,1,2,0,2,2,1,2,6.699999999999999,85.9,72.2,66.4
58,61,48,9,1,1,2,2,1,2,1,3,104.9,109.3,88.4,16.2
118,118,3,136,0,2,3,1,3,3,3,2,209.4,212.4,6.9,244.3
65,106,41,183,1,2,2,2,0,1,0,3,118.5,192.8,76.8,329.40000000000003
9,78,56,65,2,1,1,1,2,3,0,1,17.2,138.9,102.3,117.5
25,32,55,61,0,0,3,1,0,1,0,1,45.0,56.6,103.5,110.3
50,27,87,1,1,3,2,1,1,0,3,2,90.5,53.1,156.6,1.2999999999999998
26,21,10,13,2,0,3,1,0,3,1,2,49.800000000000004,34.800000000000004,21.5,22.900000000000002
29,66,21,45,1,0,3,0,1,1,1,2,52.7,117.8,41.300000000000004,79.0
70,7,48,36,3,3,2,2,1,3,0,1,129.5,14.100000000000001,89.4,66.8
192,51,51,4,2,2,2,3,1,3,3,2,347.6,91.8,91.8,9.7
68,64,31,44,2,1,0,0,1,2,2,1,124.4,114.7,53.800000000000004,78.2
40,57,3,21,0,1,2,3,1,1,0,0,71.0,103.10000000000001,8.4,42.300000000000004
198,14,4,37,0,3,0,3,2,2,2,0,354.40000000000003,27.7,5.2,71.10000000000001
29,188,3,71,2,2,1,0,2,3,3,0,53.2,338.40000000000003,3.9000000000000004,127.8
57,171,0,59,1,3,3,0,2,3,1,0,102.10000000000001,309.3,0.0,106.2
68,70,184,46,1,0,1,1,1,2,3,1,122.9,124.0,329.7,83.3
48,52,55,40,1,2,2,0,1,2,1,1,86.9,94.60000000000001,101.0,71.0
32,86,40,22,0,2,1,3,3,2,3,2,54.6,155.8,70.5,42.1
145,23,57,111,0,1,3,2,2,0,1,1,259.0,42.9,106.10000000000001,201.8
40,16,134,54,2,2,0,1,3,3,3,0,72.0,28.8,238.20000000000002,98.7
33,42,12,39,3,2,3,3,2,3,3,3,61.9,75.60000000000001,23.1,71.7
64,58,32,40,3,1,0,0,2,2,2,2,117.7,103.9,55.6,70.0
91,8,40,179,0,3,0,0,0,2,3,1,163.8,16.9,69.0,321.2
62,135,53,27,0,1,0,2,1,3,2,2,110.60000000000001,241.5,93.4,49.6
17,39,21,50,3,2,0,1,1,0,3,0,34.1,73.2,34.800000000000004,91.5
46,132,46,193,1,2,1,2,2,0,1,0,82.3,240.6,83.3,350.40000000000003
68,24,41,66,1,1,3,0,1,1,2,3,122.9,43.7,76.3,115.8
39,41,41,121,1,0,3,2,3,3,0,2,68.7,70.8,78.3,218.8
21,107,0,24,3,1,2,1,0,1,1,0,42.300000000000004,193.1,0.0,44.7
35,172,44,48,3,0,1,0,3,1,0,2,64.5,308.6,80.7,84.4
14,20,153,61,1,3,1,0,1,0,2,0,25.7,40.5,274.90000000000003,109.8
62,62,46,12,1,0,2,0,3,0,0,0,110.10000000000001,111.60000000000001,85.8,21.6
68,151,25,1,3,3,2,3,0,1,1,2,126.9,275.3,47.0,4.3
46,24,159,10,0,2,1,2,2,3,2,2,80.8,43.2,285.7,19.0
28,37,59,8,1,3,1,1,2,2,0,1,49.9,69.10000000000001,107.7,14.9
3,62,26,87,3,1,0,2,3,0,2,1,6.9,113.10000000000001,44.800000000000004,158.6
0,44,45,39,3,0,3,0,1,3,1,3,0.0,76.2,84.5,67.2
71,4,48,47,2,1,1,2,0,1,3,1,130.8,7.699999999999999,84.9,86.60000000000001
40,8,0,42,2,1,2,2,2,3,1,2,73.0,12.9,0.0,76.60000000000001
71,66,50,153,1,0,3,1,1,3,2,1,128.3,115.8,92.5,275.90000000000003
19,37,23,48,2,1,0,3,3,0,1,0,34.2,68.10000000000001,40.4,90.9
41,5,35,62,3,3,1,3,2,1,3,0,76.3,12.5,61.5,116.10000000000001
167,169,166,12,0,1,1,0,2,3,3,2,298.6,302.7,297.3,19.6
170,2,54,18,3,1,3,0,1,3,1,3,309.5,2.0999999999999996,100.7,29.4
64,21,43,26,1,1,0,3,3,2,0,1,113.7,37.300000000000004,77.4,50.300000000000004
9,10,78,68,2,0,0,1,0,0,3,2,19.2,18.0,137.4,121.9
60,24,65,15,1,3,0,2,3,2,1,3,106.5,45.7,116.0,27.0
48,5,168,49,2,2,2,3,3,0,0,2,86.4,12.0,305.40000000000003,90.7
188,172,33,131,2,0,0,1,2,2,2,2,339.40000000000003,307.6,57.4,235.3
67,99,24,46,0,1,2,1,3,3,0,3,117.60000000000001,176.70000000000002,46.2,81.3
98,9,77,92,0,1,3,0,2,0,3,1,174.4,17.7,140.1,164.6
26,53,5,194,0,1,0,3,2,1,1,3,44.800000000000004,95.9,8.0,350.7
1,46,55,14,1,0,2,2,2,2,0,0,1.2999999999999998,80.8,102.0,28.2
14,27,135,64,1,2,2,2,3,2,3,2,23.7,49.6,243.0,116.2
76,169,65,7,3,2,2,3,1,0,2,3,140.3,307.2,118.0,14.100000000000001
56,124,82,29,2,1,3,0,3,0,1,3,100.8,224.70000000000002,151.1,49.2
37,12,102,8,1,3,2,2,1,2,1,2,67.10000000000001,24.1,185.6,15.399999999999999
27,56,28,2,0,2,0,3,0,3,0,0,48.6,100.8,50.4,8.1
17,116,48,36,0,2,3,0,1,3,3,2,29.6,208.8,87.9,62.8
34,42,46,172,0,1,1,3,3,0,2,0,58.2,77.10000000000001,82.3,314.1
10,97,27,28,2,0,2,0,3,2,3,2,18.0,172.6,48.6,48.4
9,62,115,46,0,1,0,0,0,3,1,0,16.2,110.10000000000001,206.0,82.8
152,18,58,6,1,2,0,0,3,0,0,2,272.1,35.4,104.4,8.8
17,12,127,9,0,2,1,3,0,3,2,2,30.6,21.6,228.1,18.7
65,63,17,195,1,2,1,1,0,2,2,1,118.5,114.4,30.1,351.5
18,24,66,7,3,1,1,2,2,0,1,1,34.9,44.7,119.3,14.6
62,41,46,62,1,1,1,1,3,0,0,3,110.10000000000001,75.3,84.3,110.10000000000001
35,1,119,40,1,0,2,2,1,2,2,0,63.5,0.0,215.20000000000002,75.0
35,4,36,4,3,0,1,1,1,1,2,1,66.5,6.2,64.3,7.699999999999999
0,59,161,62,0,3,3,1,2,0,3,2,0.0,110.7,291.3,111.10000000000001
59,8,160,63,1,0,1,3,1,1,1,2,106.7,13.4,288.5,115.9
44,3,14,37,2,1,2,0,2,0,0,1,80.2,6.9,28.2,65.60000000000001
29,28,1,35,1,2,0,1,3,2,0,3,50.7,51.4,1.8,61.5
58,70,24,64,0,1,2,1,2,0,0,3,102.4,127.5,46.2,113.7
60,52,41,40,0,0,3,3,0,3,3,3,108.0,90.60000000000001,75.3,73.5
62,130,51,61,2,3,2,0,1,2,1,3,113.60000000000001,236.5,93.8,106.8
55,8,47,34,1,1,1,0,1,2,2,0,99.5,13.9,84.10000000000001,61.2
164,8,30,13,1,3,0,3,1,1,3,3,295.7,17.9,51.0,24.900000000000002
36,13,54,126,1,0,0,0,0,3,1,3,66.3,20.400000000000002,96.2,223.8
26,14,52,58,1,0,1,1,1,3,0,0,47.300000000000004,22.2,95.10000000000001,105.9
49,0,4,145,3,1,1,2,2,2,1,0,90.7,0.0,7.699999999999999,264.0
52,7,16,44,1,1,0,1,3,2,0,0,92.10000000000001,12.1,28.8,80.7
118,34,70,12,3,2,2,3,1,1,2,0,215.9,63.2,127.0,26.1
23,21,47,26,3,1,2,2,3,3,0,3,42.9,36.300000000000004,87.60000000000001,46.800000000000004
42,179,40,63,0,2,1,1,0,0,0,2,75.60000000000001,325.2,73.5,112.9
63,8,140,25,3,2,2,0,2,1,3,0,115.9,16.4,252.0,45.0
14,28,63,10,0,1,3,2,0,2,2,2,25.2,49.9,115.9,19.0
28,61,156,149,2,0,3,0,0,3,2,1,53.4,106.8,283.3,267.2
1,46,33,54,1,1,2,0,3,3,0,3,0.2999999999999998,81.3,62.4,94.2
155,16,8,22,1,0,0,0,1,1,0,1,279.5,27.8,14.4,38.6
59,61,55,102,2,3,3,3,0,1,3,0,109.2,113.3,100.5,188.1
134,41,25,22,3,1,3,1,1,3,3,1,244.70000000000002,72.3,46.5,40.1
23,22,50,21,2,0,0,2,0,3,0,1,44.4,36.6,90.0,39.800000000000004
14,54,140,66,2,1,1,0,2,3,3,2,26.2,95.7,250.5,116.8
44,63,168,1,0,3,0,2,3,0,2,1,76.2,117.9,300.40000000000003,3.8
64,41,4,6,3,2,3,3,1,0,2,0,118.7,76.8,9.7,15.3
67,56,53,55,0,1,2,2,2,1,0,3,118.60000000000001,101.3,98.4,99.0
65,21,64,118,0,3,0,3,3,0,3,2,114.0,42.300000000000004,112.2,214.9
69,19,187,59,1,3,0,0,0,0,0,1,125.7,38.7,336.6,105.2
22,60,64,124,1,3,0,2,0,3,3,1,41.1,109.5,112.2,225.20000000000002
70,56,177,103,3,1,0,1,0,0,0,1,130.5,102.3,318.6,185.9
17,8,55,68,2,0,3,3,2,1,2,2,31.6,13.4,101.5,124.9
181,112,50,93,2,2,1,3,1,3,1,2,327.8,201.6,90.5,169.9
18,43,10,20,2,0,2,0,3,3,3,2,32.4,74.4,18.0,34.0
64,17,60,67,2,3,3,1,1,2,0,1,117.2,33.1,112.5,121.10000000000001
10,5,48,52,2,0,2,1,0,3,0,0,21.0,6.0,89.4,95.10000000000001
45,123,51,37,0,3,0,3,2,2,3,3,79.0,223.9,88.8,68.10000000000001
30,32,36,11,3,0,1,1,2,2,1,0,56.5,55.6,65.3,21.3
174,62,45,62,3,2,2,0,3,2,1,3,314.7,112.60000000000001,83.0,108.60000000000001
58,12,185,64,2,1,2,2,0,1,1,0,107.4,22.1,335.0,118.2
64,166,49,7,0,1,1,3,3,1,2,0,112.2,299.3,87.7,17.1
42,24,136,63,1,0,0,3,0,3,1,3,77.10000000000001,40.2,243.8,114.9
49,116,53,67,0,1,0,0,2,1,3,1,86.2,209.3,92.4,119.60000000000001
31,198,41,14,3,3,1,3,0,1,1,0,60.300000000000004,359.90000000000003,74.3,29.7
17,45,29,1,1,1,3,0,1,2,0,0,31.1,80.5,56.7,1.8
45,40,113,187,1,1,0,0,3,1,1,2,79.5,72.5,202.4,334.6
58,50,10,59,2,2,0,3,0,2,3,0,107.4,91.0,15.0,110.7
63,170,64,42,1,1,1,3,2,2,0,1,112.9,305.5,116.7,79.10000000000001
10,63,62,42,1,3,3,3,0,1,3,0,19.5,116.9,113.10000000000001,80.10000000000001
2,7,4,30,3,0,2,2,3,0,2,2,5.1,12.6,8.2,55.0
134,120,92,44,2,2,0,0,1,3,0,0,243.20000000000002,216.0,165.6,79.2
0,115,70,44,2,3,1,3,3,2,1,2,0.0,209.5,126.5,81.7
9,100,39,29,2,2,1,1,1,1,1,3,18.2,182.0,70.7,50.7
171,135,49,35,3,1,1,3,3,2,2,2,309.3,242.5,87.7,65.5
10,16,175,45,3,0,1,1,1,3,1,3,21.5,25.8,315.5,79.5
60,5,41,23,1,0,3,2,1,3,2,2,108.5,6.0,76.3,42.4
64,44,6,52,0,3,1,3,1,2,3,0,114.2,81.7,9.3,98.10000000000001
38,7,43,17,3,3,2,0,2,3,3,0,70.9,14.100000000000001,77.4,30.6
13,38,54,126,0,0,3,3,1,3,2,0,22.400000000000002,65.4,99.7,231.3
45,47,91,125,1,3,1,0,0,0,2,0,82.5,89.10000000000001,163.3,225.0
16,50,106,62,0,2,3,2,2,3,0,2,26.8,90.0,195.3,112.60000000000001
176,188,57,65,0,3,2,2,1,0,3,3,315.8,342.90000000000003,102.60000000000001,117.0
44,195,1,59,0,0,0,3,2,0,2,1,77.2,351.0,0.0,109.7
56,23,65,61,0,2,3,3,2,0,3,1,98.8,44.4,118.5,113.3
67,16,66,23,3,0,0,2,3,0,0,1,122.10000000000001,28.8,118.8,43.4
122,39,116,40,0,3,2,0,0,3,3,3,219.6,71.7,208.8,69.0
25,12,9,11,0,2,3,1,0,0,1,3,45.0,24.6,19.7,18.3
77,132,62,39,2,0,2,3,3,1,1,3,138.6,236.6,113.60000000000001,71.7
45,34,19,70,0,1,0,2,1,1,1,3,80.0,61.7,33.2,126.0
66,92,59,44,1,2,2,3,2,0,2,1,118.3,168.6,107.2,82.7
55,38,36,9,2,0,1,2,2,1,0,1,100.0,67.4,66.3,18.2
60,89,66,49,2,3,0,2,1,2,1,1,110.0,162.70000000000002,117.8,90.2
35,170,19,23,3,3,2,0,0,3,1,0,67.5,307.5,36.2,41.4
15,132,30,73,3,0,2,1,0,2,2,2,31.5,235.6,55.0,130.9
16,190,26,14,1,1,0,3,2,3,0,3,28.3,340.5,46.800000000000004,26.7
69,65,15,61,0,2,0,3,0,3,1,0,124.2,117.0,26.0,114.3
32,114,31,51,1,1,2,0,2,3,3,3,57.1,203.70000000000002,55.800000000000004,88.8
94,33,32,158,3,3,1,1,1,3,2,2,172.70000000000002,60.9,57.1,283.90000000000003
163,53,0,33,2,2,1,1,2,3,2,0,294.40000000000003,95.4,0.0,60.9
47,17,2,33,2,2,3,0,3,1,2,0,84.60000000000001,32.6,6.1,59.4
9,62,31,43,3,1,1,3,2,1,1,1,18.7,112.10000000000001,56.300000000000004,80.9
13,35,48,35,0,2,2,1,0,0,3,2,23.400000000000002,66.0,86.4,62.5
99,18,66,41,3,3,2,3,3,3,1,0,179.70000000000002,33.9,120.8,78.3
175,8,30,29,1,0,0,1,3,0,1,1,313.5,14.4,53.0,52.7
13,43,13,45,0,0,2,0,2,3,1,1,21.400000000000002,74.4,25.400000000000002,80.0
55,37,18,56,3,2,1,3,0,1,3,3,103.5,68.60000000000001,30.9,102.3
16,38,28,132,0,1,0,1,3,3,0,0,25.8,66.9,50.4,239.1
48,133,1,33,1,0,2,2,3,1,3,3,84.9,238.4,1.7999999999999998,59.4
57,66,57,3,2,1,3,3,2,0,3,2,103.60000000000001,120.3,104.10000000000001,7.9
18,16,58,173,3,0,2,0,1,0,2,2,35.9,28.8,105.4,309.40000000000003
19,19,5,55,1,3,2,2,2,1,0,2,33.7,37.7,12.0,100.0
112,49,79,115,1,0,0,3,3,2,2,1,200.1,86.2,140.20000000000002,210.5
13,29,62,96,2,2,0,2,1,1,0,3,25.400000000000002,54.2,111.60000000000001,172.8
111,97,158,47,0,0,2,3,2,0,1,2,197.8,174.6,286.40000000000003,87.10000000000001
21,11,21,15,3,1,1,2,1,0,0,2,41.300000000000004,21.3,39.300000000000004,28.0
33,8,1,79,2,2,3,3,2,3,2,0,60.4,14.399999999999999,4.3,146.70000000000002
27,48,1,197,1,3,0,0,1,3,0,2,49.1,87.9,1.8,352.6
74,45,50,178,1,2,2,3,0,2,0,2,134.70000000000002,82.0,93.0,322.90000000000003
45,2,13,87,0,0,0,0,2,3,3,2,79.0,0.6000000000000001,20.400000000000002,154.6
40,24,54,64,1,1,3,2,1,3,0,2,72.5,41.7,101.7,116.2
133,57,61,135,3,3,1,2,0,3,2,0,243.9,104.10000000000001,109.3,246.0
4,5,68,64,1,0,1,1,0,0,3,0,8.7,9.0,120.9,116.7
24,24,58,47,1,3,2,0,3,3,3,2,41.7,44.7,104.4,82.60000000000001
10,13,33,26,1,3,2,3,0,2,1,3,19.5,25.900000000000002,61.4,48.300000000000004
68,41,64,76,2,0,3,0,2,3,1,0,123.4,70.8,118.7,136.8
41,8,56,42,0,0,0,3,0,3,0,0,73.8,11.4,100.8,80.10000000000001
62,67,72,159,1,3,0,1,0,2,3,2,113.10000000000001,123.10000000000001,126.6,285.7
68,112,77,36,3,0,0,1,1,0,3,0,125.9,201.6,135.6,66.3
22,5,43,44,0,0,0,2,2,0,1,2,37.6,9.0,76.4,80.2
56,43,158,196,1,3,1,3,3,0,2,1,99.3,81.9,283.90000000000003,356.3
146,12,166,43,3,1,2,2,2,1,3,2,265.3,22.1,298.8,78.4
101,65,10,3,3,0,0,1,0,3,0,2,186.3,114.0,18.0,4.9
30,72,21,11,2,0,3,3,0,3,0,3,57.0,126.6,42.300000000000004,21.3
48,85,24,38,1,1,0,3,3,2,1,2,84.9,152.5,42.2,70.9
2,18,154,12,3,2,1,2,0,1,1,0,8.1,34.4,277.7,24.6
